name,code,city,地区,省份,纬度,经度
义乌,YWH,金华,金华,浙江省,29.377689,120.044141
沙湾南,SWE,乐山,乐山,四川省,29.411797,103.541937
慈利,CUQ,张家界,张家界,湖南省,29.416993,111.119093
大足南,FQW,大足,大足,重庆市,29.421425,105.745841
荣昌北,RQW,荣昌,荣昌,重庆市,29.432575,105.636772
临澧,,常德,常德,湖南省,29.433614,111.609018
黔江,QNW,黔江,黔江,重庆市,29.44328,108.791009
龙山北,LBA,吉首,吉首,湖南省,29.457623,109.443974
隆昌北,NWW,内江,内江,四川省,29.465015,105.290416
临湘,LXQ,岳阳,岳阳,湖南省,29.474575,113.484136
都昌,DCG,九江,九江,江西省,29.479662,116.41819
浦江,PJU,金华,金华,浙江省,29.490763,119.98247
重庆南,CRW,重庆,重庆,重庆市,29.49678,106.538942
重庆西,CXW,重庆,重庆,重庆市,29.500614,106.436985
璧山,FZW,璧山,璧山,重庆市,29.50415,106.224251
路口铺,LKQ,岳阳,岳阳,湖南省,29.510057,113.368218
浮梁东,FVG,景德镇,景德镇,江西省,29.510721,117.462283
迎龙,YVE,重庆,重庆,重庆市,29.517689,106.725929
来凤,LFA,恩施,恩施,湖北省,29.517937,109.359036
嵊州新昌,SKU,绍兴,绍兴,浙江省,29.527027,120.820287
林芝,LZO,林芝,林芝,西藏自治区,29.527414,94.437555
新昌北,XBU,绍兴,绍兴,浙江省,29.537361,120.983649
白马北,BME,内江,内江,四川省,29.541046,104.994837
威远,WYE,内江,内江,四川省,29.548307,104.736442
重庆,CQW,重庆,重庆,重庆市,29.549041,106.545124
燕岗,YGW,乐山,乐山,四川省,29.552374,103.523809
沙坪坝,CYW,重庆,重庆,重庆市,29.554128,106.460664
内江东,NDE,内江,内江,四川省,29.571837,105.068491
建德,JDU,杭州,杭州,浙江省,29.572101,119.427267
峨眉山,IXW,乐山,乐山,四川省,29.576403,103.466479
峨眉,EMW,乐山,乐山,四川省,29.584529,103.521302
石门县,OMQ,常德,常德,湖南省,29.587511,111.377023
内江,NJW,内江,内江,四川省,29.587847,105.036374
咸丰,XFA,恩施,恩施,湖北省,29.59628,109.060879
庐山,LSG,九江,九江,江西省,29.596314,115.878786
石门县北,VFQ,常德,常德,湖南省,29.599691,111.434362
乐山,IVW,乐山,乐山,四川省,29.602157,103.713921
内江北,NKW,内江,内江,四川省,29.609332,105.085032
重庆北,CUW,重庆,重庆,重庆市,29.611148,106.549854
拉萨,LSO,拉萨,拉萨,西藏自治区,29.623017,91.070434
奉化,FHH,宁波,宁波,浙江省,29.627982,121.464646
溪口,XKU,宁波,宁波,浙江省,29.631696,121.243291
复盛,FAW,重庆,江津,重庆市,29.65352,106.799082
瑞昌西,RXG,九江,九江,江西省,29.660384,115.634336
瑞昌,RCG,九江,九江,江西省,29.689574,115.67153
涪陵,FLW,涪陵,涪陵,重庆市,29.69937,107.333802
九江,JJG,九江,九江,江西省,29.703889,116.006889
江北机场,JCE,重庆,重庆,重庆市,29.707134,106.654858
赤壁,CBN,咸宁,咸宁,湖北省,29.721708,113.930057
黄山,HKH,黄山,黄山,安徽省,29.722545,118.322525
龙兴,LIE,重庆,重庆,重庆市,29.724813,106.85623
诸暨,ZDH,绍兴,绍兴,浙江省,29.726993,120.185186
赤壁北,CIN,咸宁,咸宁,湖北省,29.734382,113.899852
千岛湖,QDU,杭州,杭州,浙江省,29.735485,119.191992
夹江,UTW,乐山,乐山,四川省,29.738143,103.571313
枫林,FLN,黄石,黄石,湖北省,29.751105,115.409809
乐山北,,乐山,乐山,四川省,29.751115,103.577007
银花,YWE,重庆,重庆,重庆市,29.768293,106.727379
涪陵北,FEW,涪陵,涪陵,重庆市,29.770061,107.277572
嵊州北,SEU,绍兴,绍兴,浙江省,29.783182,120.811641
桐庐,TLU,杭州,杭州,浙江省,29.789648,119.731416
长寿,EFW,长寿,长寿,重庆市,29.789858,106.966277
资中北,WZW,内江,内江,四川省,29.796491,104.872335
古路,GOE,重庆,重庆,重庆市,29.797885,106.694733
黄山北,NYH,黄山,黄山,安徽省,29.81511,118.273139
澧县,,常德,常德,湖南省,29.818929,111.604599
祁门南,QNU,黄山,黄山,安徽省,29.832645,117.699286
咸宁南,UNN,咸宁,咸宁,湖北省,29.836784,114.305953
水土,SUE,重庆,重庆,重庆市,29.844799,106.594872
丰都,FUW,丰都,丰都,重庆市,29.845635,107.690193
祁门,QIH,黄山,黄山,安徽省,29.846388,117.729953
宁波东,NVH,宁波,宁波,浙江省,29.847568,121.584787
青神,QVW,眉山,眉山,四川省,29.848677,103.770045
桐庐东,TBU,杭州,杭州,浙江省,29.855121,119.765133
统景,TOE,重庆,重庆,重庆市,29.855576,106.873508
阳新,YON,黄石,黄石,湖北省,29.857852,115.178994
宁波,NGH,宁波,宁波,浙江省,29.861967,121.536807
咸宁东,XKN,咸宁,咸宁,湖北省,29.865922,114.344896
彭泽,PZG,九江,九江,江西省,29.86607,116.543023
歙县,OVH,黄山,黄山,安徽省,29.866602,118.411663
咸宁,XNN,咸宁,咸宁,湖北省,29.879483,114.288565
长寿北,COW,长寿,长寿,重庆市,29.880884,107.075341
黟县东,YIU,黄山,黄山,安徽省,29.884966,118.047733
蔡山,CON,黄冈,黄冈,湖北省,29.89183,115.787887
资中西,ZZE,内江,内江,四川省,29.892377,104.613572
咸宁北,XRN,咸宁,咸宁,湖北省,29.898526,114.301558
歙县北,NPH,黄山,黄山,安徽省,29.921814,118.410632
庄桥,ZQH,宁波,宁波,浙江省,29.923572,121.535869
横沟桥东,HNN,咸宁,咸宁,湖北省,29.934037,114.373373
白沙铺,BSN,黄石,黄石,湖北省,29.958262,115.075031
合川,WKW,合川,合川,重庆市,29.959733,106.278613
长寿湖,CSE,长寿,长寿,重庆市,29.965235,107.20443
石柱县,OSW,石柱,石柱,重庆市,29.965596,108.097376
武穴,WXN,武穴,武穴,湖北省,29.969141,115.63792
上虞南,SVU,绍兴,绍兴,浙江省,29.978786,120.796142
上虞,BDH,绍兴,绍兴,浙江省,30.001322,120.856929
富阳,FYU,杭州,杭州,浙江省,30.001339,119.992567
武穴北,WJN,武穴,武穴,湖北省,30.001983,115.686355
绍兴,SOH,绍兴,绍兴,浙江省,30.014254,120.579637
贺胜桥东,HLN,咸宁,咸宁,湖北省,30.01945,114.371818
三阳,SYU,黄山,黄山,安徽省,30.027021,118.807804
雅安,YAE,雅安,雅安,四川省,30.028493,103.056953
富阳西,FUU,杭州,杭州,浙江省,30.045956,119.862356
绍兴东,SSH,绍兴,绍兴,浙江省,30.054354,120.852869
余姚,YYH,宁波,宁波,浙江省,30.054516,121.161527
绩溪县,JRH,宣城,宣城,安徽省,30.055636,118.583793
名山,MSE,雅安,雅安,四川省,30.057315,103.190372
黄梅东,HDU,黄冈,黄冈,湖北省,30.061719,115.971161
眉山,MSW,眉山,眉山,四川省,30.064003,103.812306
眉山东,IUW,眉山,眉山,四川省,30.066581,103.822478
绩溪北,NRH,宣城,宣城,安徽省,30.071142,118.571607
山坡东,SBN,武汉,武汉,湖北省,30.086255,114.360182
黄梅,VEH,黄冈,黄冈,湖北省,30.093187,115.942497
黄水,SZE,石柱县,石柱县,重庆市,30.094249,108.495991
余姚北,CTH,宁波,宁波,浙江省,30.098002,121.168323
绍兴北,SLH,绍兴,绍兴,浙江省,30.099417,120.538406
大冶北,DBN,黄石,黄石,湖北省,30.120934,115.000234
资阳北,FYW,资阳,资阳,四川省,30.12561,104.68237
资阳西,ZIE,资阳,资阳,四川省,30.12694,104.551948
宿松东,SSU,安庆,安庆,安徽省,30.152384,116.143134
黄石,HSN,黄石,黄石,湖北省,30.153898,114.941157
朝阳湖,CYE,成都,成都,四川省,30.167016,103.445791
东至,DCH,池州,池州,安徽省,30.172397,117.028572
松滋,,荆州,荆州,湖北省,30.172569,111.607038
杭州南,XHH,杭州,杭州,浙江省,30.17264,120.295589
蒲江,PJE,成都,成都,四川省,30.191814,103.49681
彭山,PSW,眉山,眉山,四川省,30.191977,103.858757
蕲春南,QCN,蕲春,蕲春,湖北省,30.203318,115.408399
黄石东,OSN,黄石,黄石,湖北省,30.205214,115.091132
彭山北,PPW,眉山,眉山,四川省,30.207597,103.861436
黄石北,KSN,黄石,黄石,湖北省,30.21137,115.008019
土地堂东,TTN,武汉,武汉,湖北省,30.212462,114.338103
潼南,TVW,潼南,潼南,重庆市,30.219175,105.878266
花湖,KHN,黄石,黄石,湖北省,30.220522,115.083243
宿松,OAH,安庆,安庆,安徽省,30.229766,116.104065
蕲春,QRN,蕲春,蕲春,湖北省,30.2427,115.44658
杭州,HZH,杭州,杭州,浙江省,30.243486,120.182882
乌龙泉南,WFN,武汉,武汉,湖北省,30.256908,114.345258
枝城,ZCN,宜昌,宜昌,湖北省,30.270458,111.508918
高兴,VWW,广安,广安,四川省,30.2767,106.734942
黄山西,HWU,黄山,黄山,安徽省,30.277519,118.089444
利川,LCN,恩施,恩施,湖北省,30.278503,108.940383
杭州东,HGH,杭州,杭州,浙江省,30.290851,120.2126
旌德,NSH,宣城,宣城,安徽省,30.292252,118.529319
杭州西,HVU,杭州,杭州,浙江省,30.297932,119.986781
垫江,DJE,垫江,垫江,重庆市,30.307041,107.378016
西来,XLE,成都,成都,四川省,30.309789,103.51646
天府机场,TIE,成都,成都,四川省,30.311816,104.444435
仙桃,VTN,仙桃,仙桃,湖北省,30.320872,113.507379
恩施,ESN,恩施,恩施,湖北省,30.34883,109.48471
新津南,ITW,成都,成都,四川省,30.348988,103.857052
简阳南,JOW,成都,成都,四川省,30.353437,104.51876
纸坊东,ZMN,武汉,武汉,湖北省,30.353934,114.344423
鄂州东,EFN,鄂州,鄂州,湖北省,30.361224,114.94799
鄂州,ECN,鄂州,鄂州,湖北省,30.362027,114.86695
华蓥,HUW,广安,广安,四川省,30.363101,106.781129
三岔湖,SCE,成都,成都,四川省,30.36418,104.331578
武胜,WSE,广安,广安,四川省,30.369526,106.106033
荆州,JBN,荆州,荆州,湖北省,30.369846,112.213072
临平南,EVH,杭州,杭州,浙江省,30.380793,120.296665
普安,PAN,武汉,武汉,湖北省,30.387046,114.354488
潜江,QJN,潜江,潜江,湖北省,30.389544,112.939352
太湖南,TAU,安庆,安庆,安徽省,30.409035,116.362075
浠水南,VNN,浠水,浠水,湖北省,30.410228,115.239572
邛崃,QLE,成都,成都,四川省,30.411255,103.484856
庙山,MSN,武汉,武汉,湖北省,30.41309,114.373546
仙桃西,XAN,仙桃,仙桃,湖北省,30.42452,113.140008
天门南,TNN,天门,天门,湖北省,30.427563,113.456477
浠水,XZN,浠水,浠水,湖北省,30.433279,115.242086
海宁西,EUH,嘉兴,嘉兴,浙江省,30.438793,120.391686
汤逊湖,THN,武汉,武汉,湖北省,30.445367,114.385239
华容南,KRN,鄂州,鄂州,湖北省,30.446503,114.774687
广安南,VUW,广安,广安,四川省,30.451241,106.592235
太湖,TKH,安庆,安庆,安徽省,30.45983,116.300139
新津,IRW,成都,成都,四川省,30.465171,103.87099
南湖东,NDN,武汉,武汉,湖北省,30.466661,114.380325
枝江北,ZIN,宜昌,宜昌,湖北省,30.476328,111.772346
黄冈,KGN,黄冈,黄冈,湖北省,30.484666,114.943031
武汉东,LFN,武汉,武汉,湖北省,30.485934,114.430717
葛店南,GNN,鄂州,鄂州,湖北省,30.490435,114.66016
广安,VJW,广安,广安,四川省,30.493628,106.896649
左岭,ZSN,武汉,武汉,湖北省,30.499889,114.609525
黄冈西,KXN,黄冈,黄冈,湖北省,30.503878,114.888692
黄冈东,KAN,黄冈,黄冈,湖北省,30.506658,114.986377
花山南,KNN,武汉,武汉,湖北省,30.52833,114.512847
武昌,WCN,武汉,武汉,湖北省,30.52863,114.317531
华容东,HPN,鄂州,鄂州,湖北省,30.531861,114.786403
海宁,HNH,嘉兴,嘉兴,浙江省,30.533635,120.685349
华容,HRN,鄂州,鄂州,湖北省,30.534145,114.732752
德清西,MOH,湖州,湖州,浙江省,30.535146,119.958213
岳池,AWW,广安,广安,四川省,30.536512,106.470693
桐乡,TCH,嘉兴,嘉兴,浙江省,30.537324,120.567363
汉川,HCN,孝感,孝感,湖北省,30.54169,113.813005
遂宁,NIW,遂宁,遂宁,四川省,30.542454,105.541628
双流西,IQW,成都,成都,四川省,30.542502,103.9189
德清,DRH,湖州,湖州,浙江省,30.544705,120.060361
安庆,AQH,安庆,安庆,安徽省,30.549275,117.065139
大邑,DEE,成都,成都,四川省,30.560859,103.534953
建始,JRN,恩施,恩施,湖北省,30.567267,109.728084
大英东,IAW,遂宁,遂宁,四川省,30.569051,105.271747
双流机场,IPW,成都,成都,四川省,30.569214,103.956527
潜山,QSU,安庆,安庆,安徽省,30.574366,116.616765
黄州,VON,黄冈,黄冈,湖北省,30.586193,115.00546
宁国南,NIU,宣城,宣城,安徽省,30.588103,118.954199
九华山,JSU,池州,池州,安徽省,30.595822,117.856429
成都南,CNW,成都,成都,四川省,30.606137,104.068451
武汉,WHN,武汉,武汉,湖北省,30.606689,114.424309
崇州,CZE,成都,成都,四川省,30.60997,103.682554
羊马,YME,成都,成都,四川省,30.618172,103.758381
汉口,HKN,武汉,武汉,湖北省,30.618531,114.254822
池州,IYH,池州,池州,安徽省,30.619293,117.522652
长阳,CYN,宜昌,宜昌,湖北省,30.620145,110.850652
成都东,ICW,成都,成都,四川省,30.624201,104.141011
温江,WJE,成都,成都,四川省,30.634768,103.814397
宁国,NNH,宣城,宣城,安徽省,30.635397,118.992479
后湖,IHN,武汉,武汉,湖北省,30.637409,114.274042
梁平南,LPE,梁平,梁平,重庆市,30.64259,107.769981
沙洋西,OJN,荆门,荆门,湖北省,30.6526,112.163736
天柱山,QWH,安庆,安庆,安徽省,30.655476,116.560326
泾县,LOH,宣城,宣城,安徽省,30.658189,118.389296
宜昌东,HAN,宜昌,宜昌,湖北省,30.658286,111.370163
金银潭,JTN,武汉,武汉,湖北省,30.659555,114.26465
野三关,BNN,恩施,恩施,湖北省,30.662558,110.35811
高坪,GGN,恩施,恩施,湖北省,30.664721,110.090989
安庆西,AIU,安庆,安庆,安徽省,30.673534,116.863687
蓬溪,KZW,遂宁,遂宁,四川省,30.679489,105.705653
成都西,CMW,成都,成都,四川省,30.68538,103.979246
嘉兴南,EPH,嘉兴,嘉兴,浙江省,30.691199,120.799308
天门北,TMN,天门,天门,湖北省,30.696242,113.212781
成都,CDW,成都,成都,四川省,30.697071,104.073739
宜昌,YCN,宜昌,宜昌,湖北省,30.701564,111.299166
梁平,UQW,梁平,梁平,重庆市,30.71525,107.81741
盘龙城,PNN,武汉,武汉,湖北省,30.715937,114.217948
犀浦东,XAW,成都,成都,四川省,30.736369,103.990831
安靖,PYW,成都,成都,四川省,30.737372,104.036624
万州,WYW,万州,万州,重庆市,30.75466,108.399932
犀浦,XIW,成都,成都,四川省,30.757376,103.972131
怀宁,APH,安庆,安庆,安徽省,30.761924,116.819464
嘉兴,JXH,嘉兴,嘉兴,浙江省,30.764273,120.763436
天河机场,TJN,武汉,武汉,湖北省,30.770067,114.218484
红光镇,IGW,成都,成都,四川省,30.771554,103.94395
嘉善南,EAH,嘉兴,嘉兴,浙江省,30.788441,120.93557
石桥,SQE,达州,达川,四川省,30.798046,104.021732
新都东,EWW,成都,成都,四川省,30.799615,104.194385
渠县,QRW,达州,达州,四川省,30.805657,107.012294
南充,NCW,南充,南充,四川省,30.807886,106.086011
郫县,PWW,成都,成都,四川省,30.808225,103.908198
安吉,AJU,湖州,湖州,浙江省,30.814927,119.61031
湖州东,HKU,湖州,湖州,浙江省,30.817459,120.178595
天河街,TEN,武汉,武汉,湖北省,30.821972,114.212641
郫县西,PCW,成都,成都,四川省,30.823516,103.880432
闵集,MJN,孝感,孝感,湖北省,30.823852,114.141741
湖州南浔,KIU,湖州,湖州,浙江省,30.827885,120.407821
海湾,RWH,上海,上海,上海市,30.828697,121.520925
南陵,LLH,芜湖,芜湖,安徽省,30.836048,118.298419
当阳,DYN,宜昌,宜昌,湖北省,30.847574,111.812451
嘉善,JSH,嘉兴,嘉兴,浙江省,30.850195,120.918419
广德南,GNU,宣城,宣城,安徽省,30.854572,119.41802
南充北,NCE,南充,南充,四川省,30.856368,106.070913
万州北,WZE,万州,万州,重庆市,30.862789,108.366965
湖州,VZH,湖州,湖州,浙江省,30.862856,120.023783
毛陈,MHN,孝感,孝感,湖北省,30.863741,113.991126
天门,TKN,天门,天门,湖北省,30.865618,113.316715
桐城南,TUU,安庆,安庆,安徽省,30.873571,116.964692
安德,ARW,成都,成都,四川省,30.874189,103.812066
芦潮港,UCH,上海,上海,上海市,30.885173,121.850758
青城山,QSW,成都,成都,四川省,30.892249,103.60653
金山北,EGH,上海,上海,上海市,30.894305,121.089517
青白江东,QFW,成都,成都,四川省,30.894749,104.225489
槐荫,IYN,孝感,孝感,湖北省,30.897364,113.964747
盛泽,SJU,苏州,苏州,江苏省,30.907035,120.569195
广德,GRH,宣城,宣城,安徽省,30.911854,119.409302
开江,KAW,达州,达州,四川省,30.914013,107.801205
铜陵,TJH,铜陵,铜陵,安徽省,30.918688,117.861442
应城,YHN,孝感,孝感,湖北省,30.923321,113.573103
孝感东,GDN,孝感,孝感,湖北省,30.933697,113.948613
郎溪南,LXU,宣城,宣城,安徽省,30.938153,119.156267
彭州南,PKW,成都,成都,四川省,30.940756,103.940389
三星堆,SDE,德阳,德阳,四川省,30.941146,104.210956
宣城,ECH,宣城,宣城,安徽省,30.947421,118.774463
孝感,XGN,孝感,孝感,湖北省,30.9554,113.929215
都江堰,DDW,成都,成都,四川省,30.957225,103.638328
步行街,BWW,成都,成都,四川省,30.958743,103.940219
彭州,PMW,成都,成都,四川省,30.978661,103.925129
迎宾路,YFW,成都,成都,四川省,30.981442,103.641822
上海松江,IMH,上海,上海,上海市,30.982884,121.229721
松江,,上海,上海,上海市,30.982884,121.229721
松江南,,上海,上海,上海市,30.984818,121.230884
长兴南,CFH,湖州,湖州,浙江省,30.989761,119.905026
离堆公园,INW,成都,成都,四川省,30.993627,103.623916
练塘,LTU,上海,上海,上海市,30.995367,121.031374
云阳,YUE,云阳,云阳,重庆市,30.997668,108.724646
松江北,SAH,上海,上海,上海市,30.999607,121.227778
蓬安,PAW,南充,南充,四川省,30.999995,106.423735
荆门西,MXN,荆门,荆门,湖北省,31.001891,112.113623
红安,HWN,黄冈,黄冈,湖北省,31.00326,114.632164
红安西,,黄冈,黄冈,湖北省,31.0042,114.632331
广汉北,GVW,德阳,德阳,四川省,31.008877,104.275415
铜陵北,KXH,铜陵,铜陵,安徽省,31.013308,118.02126
土溪,TSW,达州,达州,四川省,31.015149,107.061317
云梦,YMN,孝感,孝感,湖北省,31.021252,113.73818
桐城东,TOU,安庆,安庆,安徽省,31.025297,117.040098
奉节,FJE,奉节,奉节,重庆市,31.025394,109.373924
京山,JCN,荆门,荆门,湖北省,31.036646,113.136905
长兴,CBH,湖州,湖州,浙江省,31.041454,119.974226
云梦东,YRN,孝感,孝感,湖北省,31.044928,113.783614
桐城,TTH,安庆,安庆,安徽省,31.050667,116.978616
荆门,JMN,荆门,荆门,湖北省,31.050744,112.212048
苏州南,SMU,苏州,苏州,江苏省,31.063155,120.799811
营山,NUW,南充,南充,四川省,31.064432,106.56927
繁昌西,PUH,芜湖,芜湖,安徽省,31.071407,118.158163
湾沚南,WNU,芜湖,芜湖,安徽省,31.092275,118.584842
什邡西,SFE,德阳,德阳,四川省,31.121506,104.120619
巫山,WOE,巫山,巫山,重庆市,31.129794,109.918943
龙桥,LQU,合肥,合肥,安徽省,31.134802,117.443701
蓬安西,PXE,南充,南充,四川省,31.138524,106.243439
麻城,MCN,黄冈,黄冈,湖北省,31.145851,114.963621
上海南,SNH,上海,上海,上海市,31.154579,121.430041
无为南,WWU,芜湖,芜湖,安徽省,31.154827,117.929647
巴东,BBN,恩施,恩施,湖北省,31.162287,110.381901
德阳,DYW,德阳,德阳,四川省,31.165715,104.390031
钟祥,ZTN,荆门,荆门,湖北省,31.176019,112.616324
麻城北,MBN,黄冈,黄冈,湖北省,31.186468,114.984755
上海虹桥,AOH,上海,上海,上海市,31.193964,121.320081
达州,RXW,达州,达州,四川省,31.198045,107.452874
石梯,STE,达州,达州,四川省,31.241088,107.152508
花园,HUN,孝感,孝感,湖北省,31.243321,113.977141
芜湖南,RVH,芜湖,芜湖,安徽省,31.248894,118.378702
上海,SHH,上海,上海,上海市,31.249574,121.455708
安陆西,AXN,孝感,孝感,湖北省,31.254616,113.654401
安陆,ALN,孝感,孝感,湖北省,31.25747,113.69586
绵竹南,MNE,德阳,德阳,四川省,31.25875,104.212322
仪陇,YCE,南充,南充,四川省,31.260673,106.313056
上海西,SXH,上海,上海,上海市,31.262342,121.400336
庐江西,LUU,合肥,合肥,安徽省,31.267759,117.217654
南翔北,NEH,上海,上海,上海市,31.281473,121.30875
罗江东,IKW,德阳,德阳,四川省,31.303533,104.535626
无为,IIH,芜湖,芜湖,安徽省,31.304031,117.969307
罗江,LJW,德阳,德阳,四川省,31.305207,104.502127
